Time	rain	temp	wdsp	clamt	Clontarf - James Larkin Rd	Clontarf - Pebble Beach Carpark	Griffith Avenue (Clare Rd Side)	Griffith Avenue (Lane Side)	Grove Road Totem	Richmond Street Cyclists 1	Richmond Street Cyclists 2
2023-07-11T21:00:00Z	0.2	14.1	7	6	31	52	10	0	110	53	43
2023-07-11T22:00:00Z	0	13.5	8	6	5	13	6	0	66	45	32
2023-07-11T23:00:00Z	0	13.4	8	6	6	10	5	0	30	30	24
2023-07-12T00:00:00Z	0	13.4	8	7	1	4	1	0	30	24	6
2023-07-12T01:00:00Z	0	13.2	9	7	1	1	1	1	10	1	1
2023-07-12T02:00:00Z	0	12.9	9	7	0	0	0	0	2	8	2
2023-07-12T03:00:00Z	0	12.6	7	7	1	0	1	0	5	8	1
2023-07-12T04:00:00Z	0	13.2	7	7	2	4	0	0	5	3	4
2023-07-12T05:00:00Z	0.2	13.1	7	8	7	10	0	0	35	6	14
2023-07-12T06:00:00Z	0.1	13.3	10	7	30	44	10	0	123	16	21
2023-07-12T07:00:00Z	0	13.6	9	6	74	95	12	19	299	30	78
2023-07-12T08:00:00Z	0	14	15	7	94	122	21	8	610	51	185
2023-07-12T09:00:00Z	0	14.1	16	7	34	66	21	0	274	41	159
2023-07-12T10:00:00Z	0	15.4	16	7	46	53	8	7	110	23	59
2023-07-12T11:00:00Z	0	15.8	15	7	40	65	12	1	85	42	63
2023-07-12T12:00:00Z	0	16.8	15	5	38	68	6	0	91	59	67
2023-07-12T13:00:00Z	0	17.7	15	7	49	57	23	2	115	77	71
2023-07-12T14:00:00Z	0	17	15	6	37	67	15	7	101	74	58
2023-07-12T15:00:00Z	0	19.4	14	6	38	65	8	11	143	56	59
2023-07-12T16:00:00Z	0	19.5	14	5	54	79	24	10	225	115	94
2023-07-12T17:00:00Z	0	19	15	7	129	186	37	6	443	208	129
2023-07-12T18:00:00Z	0	18.2	15	7	152	215	33	11	343	212	128
2023-07-12T19:00:00Z	0	16.7	14	7	122	180	20	14	211	110	102
2023-07-12T20:00:00Z	0	15.2	11	6	75	122	26	8	150	87	87
2023-07-12T21:00:00Z	0	13.2	7	5	52	83	11	5	112	81	55
2023-07-12T22:00:00Z	0	11.4	5	3	20	50	16	0	85	64	44
2023-07-12T23:00:00Z	0	11	5	1	9	9	8	0	37	41	25
2023-07-13T00:00:00Z	0	9.5	7	1	2	5	4	0	20	22	12
2023-07-13T01:00:00Z	0	11.3	6	7	4	2	1	0	6	4	1
2023-07-13T02:00:00Z	0	11.4	4	7	0	1	0	0	7	8	1
2023-07-13T03:00:00Z	0	11.7	4	7	2	2	0	0	8	3	3
2023-07-13T04:00:00Z	0	11	3	7	1	3	2	0	7	2	3
2023-07-13T05:00:00Z	0	11.4	4	7	9	10	1	0	35	8	13
2023-07-13T06:00:00Z	0	12.7	4	7	35	43	7	1	131	15	31
2023-07-13T07:00:00Z	0	13.4	4	7	86	97	13	0	320	33	75
2023-07-13T08:00:00Z	0	14.5	5	6	113	166	26	0	626	54	200
2023-07-13T09:00:00Z	0	15.4	6	6	54	76	30	0	258	35	117
2023-07-13T10:00:00Z	0	16.7	6	5	76	91	16	0	110	20	59
2023-07-13T11:00:00Z	0	17.5	6	6	81	102	14	0	94	33	79
2023-07-13T12:00:00Z	0	19	6	7	87	122	16	0	102	49	88
2023-07-13T13:00:00Z	0	18.7	7	6	63	102	25	0	131	57	96
2023-07-13T14:00:00Z	0	18.8	7	7	50	73	12	0	104	68	89
2023-07-13T15:00:00Z	0	16.6	8	7	52	85	14	2	128	60	63
2023-07-13T16:00:00Z	0.1	17.1	6	7	67	91	26	2	237	76	81
2023-07-13T17:00:00Z	0.3	16.9	5	7	99	163	32	0	421	196	119
2023-07-13T18:00:00Z	0	17.5	5	7	130	169	27	10	334	170	109
2023-07-13T19:00:00Z	0.3	15.5	7	7	63	106	20	6	184	124	112
2023-07-13T20:00:00Z	0.3	14.5	7	7	56	80	9	0	140	89	78
2023-07-13T21:00:00Z	0	14.9	4	7	25	48	9	1	112	68	52
2023-07-13T22:00:00Z	0	14.2	5	8	17	25	6	1	80	71	44
2023-07-13T23:00:00Z	0	14.5	5	7	8	13	5	0	52	48	28
2023-07-14T00:00:00Z	0	14.4	6	7	2	4	4	1	27	36	22
2023-07-14T01:00:00Z	0	14.4	5	8	2	0	0	0	16	1	0
2023-07-14T02:00:00Z	0	14.2	5	7	0	0	0	0	3	11	2
2023-07-14T03:00:00Z	0	13.3	5	8	2	2	0	0	9	7	2
2023-07-14T04:00:00Z	0	13.4	5	7	3	5	1	0	11	6	2
2023-07-14T05:00:00Z	0	14.1	6	8	6	8	0	0	28	5	8
2023-07-14T06:00:00Z	0	14.3	7	8	28	22	5	0	117	14	26
2023-07-14T07:00:00Z	0.3	14.1	8	8	20	39	13	0	195	26	58
2023-07-14T08:00:00Z	0.8	13.6	9	8	27	39	12	0	306	39	87
2023-07-14T09:00:00Z	2.1	13.7	11	8	12	19	7	1	149	24	65
2023-07-14T10:00:00Z	2.9	13.7	16	8	8	15	2	0	49	20	31
2023-07-14T11:00:00Z	2.1	13.9	17	8	5	11	1	0	46	15	16
2023-07-14T12:00:00Z	1.9	13.7	17	8	3	7	6	0	75	35	44
2023-07-14T13:00:00Z	7.9	13.4	17	8	8	15	2	0	68	34	31
2023-07-14T14:00:00Z	2.4	14.3	21	8	1	7	6	0	72	52	40
2023-07-14T15:00:00Z	0.3	14.4	22	8	8	17	6	2	100	46	35
2023-07-14T16:00:00Z	0.3	14.3	19	8	8	16	15	1	140	69	47
2023-07-14T17:00:00Z	0.1	15.8	12	8	21	32	17	0	215	107	87
2023-07-14T18:00:00Z	0	16.9	8	7	22	40	12	0	162	81	109
2023-07-14T19:00:00Z	0	18	7	7	25	43	9	0	132	74	105
2023-07-14T20:00:00Z	0.1	16	11	7	19	35	13	0	93	63	67
2023-07-14T21:00:00Z	0	15.7	11	7	11	21	6	0	71	46	63
2023-07-14T22:00:00Z	0	15.2	10	6	3	5	7	0	49	40	39
2023-07-14T23:00:00Z	0	14.6	11	6	6	9	3	0	38	38	29
2023-07-15T00:00:00Z	0	14.6	13	7	1	1	1	0	31	34	14
2023-07-15T01:00:00Z	0	14.3	12	7	3	1	3	0	26	3	0
2023-07-15T02:00:00Z	0	14.4	11	7	0	1	0	0	9	15	6
2023-07-15T03:00:00Z	0	14.3	11	7	1	2	4	0	11	16	3
2023-07-15T04:00:00Z	0	13.8	10	6	0	3	0	0	4	6	2
2023-07-15T05:00:00Z	0	13.6	10	6	2	6	1	0	15	3	3
2023-07-15T06:00:00Z	0	14.3	10	7	11	14	1	0	28	8	6
2023-07-15T07:00:00Z	0	14.7	13	7	27	44	1	1	53	6	14
2023-07-15T08:00:00Z	0.9	13.1	13	7	40	67	7	0	56	11	19
2023-07-15T09:00:00Z	3.6	13	13	7	55	64	10	0	52	17	34
2023-07-15T10:00:00Z	2	13.7	14	7	23	42	5	9	40	13	26
2023-07-15T11:00:00Z	1.4	13.8	14	7	35	48	2	1	48	29	39
2023-07-15T12:00:00Z	2	14.5	12	7	14	20	2	1	41	48	55
2023-07-15T13:00:00Z	1.1	14.2	12	8	5	19	3	1	46	45	40
2023-07-15T14:00:00Z	0.2	14.9	12	7	6	14	5	2	57	32	33
2023-07-15T15:00:00Z	0.6	15.2	15	7	12	19	8	3	46	33	51
2023-07-15T16:00:00Z	0.1	15.1	15	7	10	24	6	2	60	49	62
2023-07-15T17:00:00Z	0	15	15	7	25	40	12	0	65	53	58
2023-07-15T18:00:00Z	0	14.3	14	7	30	24	10	0	75	43	71
2023-07-15T19:00:00Z	0.2	14.1	15	7	20	22	11	0	73	50	67
2023-07-15T20:00:00Z	0	13.6	15	8	13	19	7	1	51	36	50
2023-07-15T21:00:00Z	0	13.6	15	7	5	16	7	0	48	20	42
2023-07-15T22:00:00Z	0.1	13.3	17	7	1	3	4	1	38	25	27
2023-07-15T23:00:00Z	0	13.3	16	7	4	9	1	0	35	20	27
2023-07-16T00:00:00Z	0	13	18	7	0	1	4	0	26	26	11
2023-07-16T01:00:00Z	0	13	17	7	6	1	0	0	21	6	3
2023-07-16T02:00:00Z	0	12.6	17	5	1	1	0	0	10	10	6
2023-07-16T03:00:00Z	0	12.3	15	5	1	0	2	1	8	13	2
2023-07-16T04:00:00Z	0	12.5	15	5	1	2	0	2	5	7	5
2023-07-16T05:00:00Z	0	12.5	12	5	5	5	1	0	8	4	2
2023-07-16T06:00:00Z	0	12.8	12	5	4	5	4	1	23	5	7
2023-07-16T07:00:00Z	0	14	12	5	15	35	2	1	36	3	14
2023-07-16T08:00:00Z	0	14.3	12	7	86	93	7	2	34	9	20
2023-07-16T09:00:00Z	0.8	13.9	11	7	86	126	10	5	68	19	25
2023-07-16T10:00:00Z	0	15.3	13	5	130	180	9	0	59	16	40
2023-07-16T11:00:00Z	0.3	15.3	12	6	134	163	16	14	77	43	53
2023-07-16T12:00:00Z	0.9	16.5	10	5	129	157	13	0	88	42	57
2023-07-16T13:00:00Z	0	16.9	10	6	106	181	18	6	80	54	59
2023-07-16T14:00:00Z	0	18.2	10	5	102	142	12	2	96	47	77
2023-07-16T15:00:00Z	3	13.1	9	7	103	131	16	0	74	49	56
2023-07-16T16:00:00Z	0.2	15.7	9	7	67	98	16	2	82	52	37
2023-07-16T17:00:00Z	0.5	14.2	7	7	44	69	7	0	89	63	43
2023-07-16T18:00:00Z	0.6	15.2	4	5	34	56	11	0	87	57	73
2023-07-16T19:00:00Z	1	12.5	5	7	18	36	10	2	57	54	47
2023-07-16T20:00:00Z	0.1	12.4	6	6	8	18	4	0	75	37	46
2023-07-16T21:00:00Z	0.1	12.5	5	6	14	18	8	0	56	52	33
2023-07-16T22:00:00Z	0.1	12.3	6	6	8	13	4	0	46	25	30
2023-07-16T23:00:00Z	0.4	12.2	6	6	2	11	2	0	24	29	13
2023-07-17T00:00:00Z	0	11.7	6	6	5	6	1	1	12	15	9
2023-07-17T01:00:00Z	0	12.2	5	6	3	0	1	0	11	5	2
2023-07-17T02:00:00Z	0	12.2	5	6	0	1	0	0	4	7	3
2023-07-17T03:00:00Z	0	11.6	5	6	1	0	0	0	4	5	2
2023-07-17T04:00:00Z	0	11.8	6	7	0	1	1	0	5	0	2
2023-07-17T05:00:00Z	0	11.7	7	5	13	16	2	0	26	2	8
2023-07-17T06:00:00Z	0	11.9	6	5	31	37	5	0	126	16	29
2023-07-17T07:00:00Z	0	12.5	8	5	68	78	17	1	262	36	59
2023-07-17T08:00:00Z	0	13.4	9	6	63	107	25	8	474	47	138
2023-07-17T09:00:00Z	0	13.9	9	6	45	63	25	7	192	26	118
2023-07-17T10:00:00Z	0	15.3	10	7	60	84	8	0	90	28	44
2023-07-17T11:00:00Z	0	16.2	9	6	71	82	8	0	72	29	46
2023-07-17T12:00:00Z	0	16.8	8	6	80	101	14	1	93	60	70
2023-07-17T13:00:00Z	0	16.8	8	6	75	111	18	0	109	70	68
2023-07-17T14:00:00Z	0	17.8	8	6	79	89	15	1	91	61	61
2023-07-17T15:00:00Z	0	17.6	9	6	62	80	12	0	132	65	57
2023-07-17T16:00:00Z	0	17.8	7	6	77	128	20	0	226	101	81
2023-07-17T17:00:00Z	0	17.3	8	6	125	170	28	0	392	189	100
2023-07-17T18:00:00Z	0	16.7	8	6	105	168	27	1	284	164	99
2023-07-17T19:00:00Z	0	16.3	4	6	66	97	21	0	172	100	77
2023-07-17T20:00:00Z	0	15.6	5	6	67	102	23	0	107	63	64
2023-07-17T21:00:00Z	0	14.6	4	6	37	69	12	0	78	52	54
2023-07-17T22:00:00Z	0	12.6	3	6	8	17	8	0	49	41	36
2023-07-17T23:00:00Z	0	13.7	3	7	5	15	3	0	18	29	19
2023-07-18T00:00:00Z	0	14	4	7	1	7	0	0	18	10	5
2023-07-18T01:00:00Z	0	13.7	6	7	1	1	0	0	2	1	0
2023-07-18T02:00:00Z	0.3	13	6	7	0	2	0	0	2	7	1
2023-07-18T03:00:00Z	0.2	12.6	5	7	0	1	1	0	3	3	1
2023-07-18T04:00:00Z	0.6	12.4	3	7	1	2	0	0	6	1	2
2023-07-18T05:00:00Z	0.3	12	2	7	7	8	1	0	24	2	10
2023-07-18T06:00:00Z	0.2	12.5	5	7	22	27	3	0	116	10	31
2023-07-18T07:00:00Z	0.9	12.7	5	7	24	41	12	0	243	29	52
2023-07-18T08:00:00Z	1.5	12.7	5	8	45	69	19	0	425	33	120
2023-07-18T09:00:00Z	1.1	13.4	7	8	14	20	10	0	193	26	91
2023-07-18T10:00:00Z	2.1	13.4	7	8	6	9	4	0	64	21	28
2023-07-18T11:00:00Z	2	13.5	8	8	5	10	3	0	44	15	19
2023-07-18T12:00:00Z	0.7	14.8	8	8	6	11	1	0	56	29	41
2023-07-18T13:00:00Z	0.1	16.4	9	7	16	31	9	0	81	45	62
2023-07-18T14:00:00Z	0	16.4	8	7	29	26	5	0	75	49	65
2023-07-18T15:00:00Z	0	16.9	6	7	49	54	8	0	115	65	57
2023-07-18T16:00:00Z	0	17.4	4	7	58	57	19	0	202	70	63
2023-07-18T17:00:00Z	0	16.8	5	7	95	140	29	0	348	172	93
2023-07-18T18:00:00Z	0	17	6	6	83	126	26	0	262	120	100
2023-07-18T19:00:00Z	0	16.1	7	6	77	116	17	0	151	89	77
2023-07-18T20:00:00Z	0	15.1	8	6	63	85	8	0	113	67	63
2023-07-18T21:00:00Z	0	12.5	7	6	41	70	7	0	70	42	38
2023-07-18T22:00:00Z	0	12.4	7	7	19	25	6	0	49	41	32
2023-07-18T23:00:00Z	0	12.9	4	7	6	12	1	0	30	37	22
2023-07-19T00:00:00Z	0	13.1	4	7	1	2	1	0	22	31	10
2023-07-19T01:00:00Z	0	12.6	4	7	3	0	1	0	8	3	0
2023-07-19T02:00:00Z	0	12.3	5	7	1	3	0	0	3	9	1
2023-07-19T03:00:00Z	0	12.2	5	7	0	1	0	0	4	4	1
2023-07-19T04:00:00Z	0	12.1	8	7	1	4	0	0	4	1	3
2023-07-19T05:00:00Z	0	12.1	8	7	8	8	2	0	37	3	10
2023-07-19T06:00:00Z	0	12.5	9	7	44	51	8	0	135	12	36
2023-07-19T07:00:00Z	0	13.2	8	7	73	100	13	0	317	31	87
2023-07-19T08:00:00Z	0	14.5	8	4	115	156	29	0	611	51	217
2023-07-19T09:00:00Z	0	15.1	8	6	71	95	21	0	234	40	130
2023-07-19T10:00:00Z	0	16.3	9	7	65	85	12	0	99	37	60
2023-07-19T11:00:00Z	0	16.5	7	7	77	96	12	0	89	37	74
2023-07-19T12:00:00Z	0	16.7	8	7	88	105	17	0	96	43	69
2023-07-19T13:00:00Z	0	17.5	6	7	68	93	7	0	113	50	90
2023-07-19T14:00:00Z	0	15.5	12	7	53	78	12	0	76	63	50
2023-07-19T15:00:00Z	0	16.5	10	7	57	81	10	0	147	67	55
2023-07-19T16:00:00Z	0	17.3	7	7	59	89	23	0	222	126	79
2023-07-19T17:00:00Z	0	16.1	5	7	105	149	27	0	447	193	99
2023-07-19T18:00:00Z	1.4	15.4	6	7	108	136	29	0	341	125	115
2023-07-19T19:00:00Z	0	15.4	4	7	57	92	19	0	202	108	97
2023-07-19T20:00:00Z	0	14.2	4	7	88	119	13	0	134	90	73
2023-07-19T21:00:00Z	0	13.1	2	7	32	53	10	0	107	76	81
2023-07-19T22:00:00Z	0	12	3	7	10	19	10	0	65	48	30
2023-07-19T23:00:00Z	0.1	12.1	4	7	4	18	4	0	51	40	22
2023-07-20T00:00:00Z	0	11.9	5	7	0	2	4	0	22	26	15
2023-07-20T01:00:00Z	0	11.4	5	7	3	3	0	0	5	2	0
2023-07-20T02:00:00Z	0	11.6	5	7	0	0	1	0	2	9	1
2023-07-20T03:00:00Z	0	11.1	5	7	1	1	0	0	1	5	3
2023-07-20T04:00:00Z	0.1	11.3	4	7	1	5	0	0	5	1	2
2023-07-20T05:00:00Z	0	11.1	6	7	4	9	2	0	29	5	8
2023-07-20T06:00:00Z	0	11.7	5	7	36	32	5	0	135	15	28
2023-07-20T07:00:00Z	0	12.4	5	6	76	95	16	0	282	37	82
2023-07-20T08:00:00Z	0	14.2	5	5	100	159	32	0	540	49	189
2023-07-20T09:00:00Z	0	15.6	5	7	63	84	18	0	233	44	125
2023-07-20T10:00:00Z	0	15.7	7	7	64	97	18	0	105	18	55
2023-07-20T11:00:00Z	0	15	8	7	59	70	9	1	89	34	44
2023-07-20T12:00:00Z	0	16.3	8	7	38	57	10	0	104	35	69
2023-07-20T13:00:00Z	0	16.8	7	7	46	76	20	0	115	69	73
2023-07-20T14:00:00Z	0.2	13.3	11	8	58	89	8	0	90	54	87
2023-07-20T15:00:00Z	0.1	16.2	7	7	44	83	12	0	151	66	70
2023-07-20T16:00:00Z	0	16.4	6	7	57	90	21	0	233	109	86
2023-07-20T17:00:00Z	0.1	15.8	10	7	112	152	21	0	425	202	113
2023-07-20T18:00:00Z	0	15.7	11	7	128	175	35	0	314	157	105
2023-07-20T19:00:00Z	0.1	14	10	7	85	119	18	0	183	92	95
2023-07-20T20:00:00Z	0	13.7	7	7	74	95	9	0	117	109	84
2023-07-20T21:00:00Z	0.1	11.6	7	7	24	46	7	0	89	59	60
2023-07-20T22:00:00Z	1.7	11.9	6	7	17	20	10	0	72	59	29
2023-07-20T23:00:00Z	0	11.6	6	5	5	7	5	0	51	45	37
2023-07-21T00:00:00Z	0.1	10.8	7	6	6	14	2	0	34	36	17
2023-07-21T01:00:00Z	0	10.7	8	6	3	0	0	0	12	3	0
2023-07-21T02:00:00Z	0	10.7	8	6	1	1	0	0	9	9	3
2023-07-21T03:00:00Z	0	10.5	9	6	1	0	0	0	5	10	2
2023-07-21T04:00:00Z	0	10.6	8	6	1	5	0	0	6	3	1
2023-07-21T05:00:00Z	0	10.8	10	7	6	10	1	0	29	6	5
2023-07-21T06:00:00Z	0	11.3	9	7	30	37	2	0	132	12	25
2023-07-21T07:00:00Z	0	11.9	9	7	63	71	12	0	202	24	55
2023-07-21T08:00:00Z	0	12.9	10	6	73	80	16	0	334	41	126
2023-07-21T09:00:00Z	0	14	11	6	48	67	16	0	183	36	106
2023-07-21T10:00:00Z	0	15.2	13	6	72	75	12	0	79	34	63
2023-07-21T11:00:00Z	0	16.8	13	6	59	73	13	0	71	32	51
2023-07-21T12:00:00Z	0	16.5	11	6	72	94	10	0	137	46	87
2023-07-21T13:00:00Z	0	16.8	9	6	75	103	16	0	130	80	92
2023-07-21T14:00:00Z	0	17.1	10	6	58	75	9	0	104	77	79
2023-07-21T15:00:00Z	0	16.7	8	6	59	74	10	0	144	64	73
2023-07-21T16:00:00Z	0.6	14.6	8	6	56	85	15	0	195	90	73
2023-07-21T17:00:00Z	0	14.9	7	6	43	60	18	0	245	128	99
2023-07-21T18:00:00Z	0.4	14.1	7	7	62	70	15	0	166	79	105
2023-07-21T19:00:00Z	0.5	13.3	6	7	28	33	15	0	134	73	84
2023-07-21T20:00:00Z	0.2	13.3	6	7	7	18	13	0	121	62	77
2023-07-21T21:00:00Z	0.4	13	5	8	4	14	1	0	67	44	53
2023-07-21T22:00:00Z	0.1	12.8	7	8	10	15	5	0	52	31	50
2023-07-21T23:00:00Z	0.4	13.2	7	8	3	5	3	0	41	28	30
2023-07-22T00:00:00Z	0	13.3	8	8	3	6	0	0	31	30	19
2023-07-22T01:00:00Z	0.2	13.3	9	8	3	0	0	0	12	15	0
2023-07-22T02:00:00Z	0	13.4	9	8	0	2	0	0	13	7	6
2023-07-22T03:00:00Z	0.3	13.1	9	8	0	1	1	0	8	11	4
2023-07-22T04:00:00Z	3.9	13.2	8	8	0	2	1	0	10	11	0
2023-07-22T05:00:00Z	2.2	13.4	9	8	1	2	1	0	9	4	4
2023-07-22T06:00:00Z	0.1	14	7	8	4	11	1	0	31	5	8
2023-07-22T07:00:00Z	0	14.6	6	8	65	76	2	0	37	9	21
2023-07-22T08:00:00Z	0	15.4	6	8	39	41	6	0	57	15	25
2023-07-22T09:00:00Z	0.5	15.8	4	8	165	176	11	0	78	21	48
2023-07-22T10:00:00Z	0.1	16.6	4	8	85	104	12	0	74	28	56
2023-07-22T11:00:00Z	0.1	17	4	8	95	110	9	0	99	42	71
2023-07-22T12:00:00Z	0.1	17.4	4	8	99	134	9	0	80	54	69
2023-07-22T13:00:00Z	0	18.1	4	7	63	80	8	0	77	69	86
2023-07-22T14:00:00Z	0	17.9	6	7	49	72	18	0	82	52	78
2023-07-22T15:00:00Z	0	19.2	6	6	53	71	14	1	86	46	93
2023-07-22T16:00:00Z	0	19.2	8	6	54	94	8	1	88	65	73
2023-07-22T17:00:00Z	2.2	17.7	6	6	47	95	9	0	62	59	62
2023-07-22T18:00:00Z	9.1	17.2	5	7	18	31	10	0	63	57	41
2023-07-22T19:00:00Z	3	17	3	7	6	16	2	0	53	58	42
2023-07-22T20:00:00Z	1.7	16.7	6	7	4	3	2	0	35	40	26
2023-07-22T21:00:00Z	1.1	16	7	8	1	2	2	0	45	23	41
2023-07-22T22:00:00Z	0.2	16.1	6	8	1	8	5	0	39	27	25
2023-07-22T23:00:00Z	0.9	15.2	6	8	2	5	1	0	26	16	24
2023-07-23T00:00:00Z	2.3	15	9	8	2	4	3	0	11	11	5
2023-07-23T01:00:00Z	0.4	14.9	7	8	2	0	1	0	11	2	1
2023-07-23T02:00:00Z	0	14.7	8	8	1	1	1	0	9	10	6
2023-07-23T03:00:00Z	0.1	14.7	7	8	1	2	1	0	10	8	1
2023-07-23T04:00:00Z	0.1	14.6	6	8	1	3	1	0	10	9	3
2023-07-23T05:00:00Z	0	14.5	6	8	2	3	0	0	5	3	3
2023-07-23T06:00:00Z	0.2	14.7	5	8	3	3	3	0	28	1	7
2023-07-23T07:00:00Z	0.2	15.1	6	8	22	26	1	1	26	5	9
2023-07-23T08:00:00Z	1.1	14.6	6	8	32	36	6	0	39	8	19
2023-07-23T09:00:00Z	0.1	14.6	11	8	46	60	7	1	26	10	19
2023-07-23T10:00:00Z	0	14.7	12	8	85	96	2	0	38	20	29
2023-07-23T11:00:00Z	0.5	14.2	13	8	79	107	10	0	51	31	46
2023-07-23T12:00:00Z	1.2	14.3	14	8	50	87	5	2	43	41	36
2023-07-23T13:00:00Z	1	14.2	13	8	12	19	7	4	59	36	44
2023-07-23T14:00:00Z	0	14.3	16	8	5	17	3	1	48	37	49
2023-07-23T15:00:00Z	0.1	14.5	15	8	23	30	3	3	57	48	55
2023-07-23T16:00:00Z	0	14.1	16	8	18	32	8	9	58	44	60
2023-07-23T17:00:00Z	0.2	14	14	8	16	21	6	0	73	54	44
2023-07-23T18:00:00Z	0.1	14.3	14	8	8	21	6	0	66	75	62
2023-07-23T19:00:00Z	0	14.4	14	8	28	39	9	0	58	49	49
2023-07-23T20:00:00Z	0	14.2	13	8	17	31	6	0	68	41	52
2023-07-23T21:00:00Z	0	14	12	6	8	23	1	0	45	30	40
2023-07-23T22:00:00Z	0	13.1	12	6	8	7	8	0	31	28	20
2023-07-23T23:00:00Z	0	12.9	11	6	2	2	2	0	16	21	12
2023-07-24T00:00:00Z	0	11.9	8	3	3	3	1	0	21	7	8
2023-07-24T01:00:00Z	0	11.3	6	3	3	0	1	0	4	3	0
2023-07-24T02:00:00Z	0	11.3	7	3	0	2	0	0	4	4	2
2023-07-24T03:00:00Z	0	10.6	6	3	1	1	0	0	2	6	1
2023-07-24T04:00:00Z	0	10.8	5	6	0	4	1	0	4	5	2
2023-07-24T05:00:00Z	0	10.1	5	6	7	9	1	0	24	4	3
2023-07-24T06:00:00Z	0	10.4	6	4	30	32	10	0	121	5	28
2023-07-24T07:00:00Z	0	12.5	6	5	66	80	12	0	251	31	63
2023-07-24T08:00:00Z	0	13.9	7	7	83	118	14	5	417	47	154
2023-07-24T09:00:00Z	0	14.5	9	7	61	85	17	4	194	31	89
2023-07-24T10:00:00Z	0	15.1	8	6	70	76	9	14	85	28	55
2023-07-24T11:00:00Z	0	15.4	8	7	74	112	10	5	64	42	54
2023-07-24T12:00:00Z	0	16.8	5	7	76	91	17	10	96	48	66
2023-07-24T13:00:00Z	0	17	6	7	72	114	18	5	108	67	82
2023-07-24T14:00:00Z	0	16.3	7	7	54	86	10	8	92	69	60
2023-07-24T15:00:00Z	0.4	15	4	7	41	74	13	7	136	70	58
2023-07-24T16:00:00Z	0	16.3	4	7	74	98	28	14	204	82	51
2023-07-24T17:00:00Z	0	15.5	4	7	107	143	28	15	384	196	103
2023-07-24T18:00:00Z	0	15.4	5	7	112	153	26	9	268	170	118
2023-07-24T19:00:00Z	0.1	14.8	5	7	65	90	12	10	163	98	98
2023-07-24T20:00:00Z	0	13.1	8	7	44	85	17	3	123	74	61
2023-07-24T21:00:00Z	0	12.4	8	7	20	34	10	3	80	62	41
2023-07-24T22:00:00Z	0	11.6	7	7	14	23	7	0	46	47	29
2023-07-24T23:00:00Z	0	9.4	6	7	10	9	4	0	30	33	17
2023-07-25T00:00:00Z	0	7.9	7	1	0	11	2	2	11	19	8
2023-07-25T01:00:00Z	0	7.8	7	1	3	1	0	0	3	1	1
2023-07-25T02:00:00Z	0	7.5	7	7	0	0	0	0	4	7	3
2023-07-25T03:00:00Z	0	7.6	7	1	1	1	0	0	3	1	2
2023-07-25T04:00:00Z	0	8.1	5	3	2	7	0	0	7	0	2
2023-07-25T05:00:00Z	0	8.7	8	6	14	15	2	0	36	7	9
2023-07-25T06:00:00Z	0	9.8	6	1	41	51	7	0	127	12	35
2023-07-25T07:00:00Z	0	11.4	8	1	88	107	22	6	342	44	97
2023-07-25T08:00:00Z	0	13.4	8	1	115	161	28	4	664	51	187
2023-07-25T09:00:00Z	0	14.5	7	2	61	96	20	1	250	34	123
2023-07-25T10:00:00Z	0	15.9	8	2	78	94	15	0	92	30	63
2023-07-25T11:00:00Z	0	16.1	8	3	98	104	5	1	89	42	46
2023-07-25T12:00:00Z	0	17.2	8	4	102	131	17	0	103	48	56
2023-07-25T13:00:00Z	0	17.2	8	6	85	98	25	1	118	79	77
2023-07-25T14:00:00Z	0	17.4	9	7	81	80	15	0	98	44	74
2023-07-25T15:00:00Z	0	17.5	9	7	69	94	10	1	134	75	53
2023-07-25T16:00:00Z	0	18.9	7	7	92	128	24	2	275	115	81
2023-07-25T17:00:00Z	0	18	6	7	152	227	33	1	490	200	108
2023-07-25T18:00:00Z	0	18.1	4	7	175	238	30	2	336	159	126
2023-07-25T19:00:00Z	0	17.4	3	6	112	155	23	0	205	92	93
2023-07-25T20:00:00Z	0	16.5	4	6	96	128	19	0	139	63	76
2023-07-25T21:00:00Z	0	15.8	3	6	41	66	16	1	91	53	60
2023-07-25T22:00:00Z	0	15.2	4	4	14	23	12	0	75	51	39
2023-07-25T23:00:00Z	0	14.1	6	1	5	10	2	0	39	53	23
2023-07-26T00:00:00Z	0	13.6	5	1	4	12	2	0	21	27	10
2023-07-26T01:00:00Z	0	13.3	5	5	1	0	0	0	6	3	1
2023-07-26T02:00:00Z	0	13.1	4	2	0	3	0	0	2	5	2
2023-07-26T03:00:00Z	0	11.8	4	2	3	2	0	0	7	3	2
2023-07-26T04:00:00Z	0	11.1	3	3	1	4	1	0	7	2	1
2023-07-26T05:00:00Z	0	10.8	3	4	12	19	1	0	39	3	12
2023-07-26T06:00:00Z	0	13.1	2	7	39	52	9	0	121	10	31
2023-07-26T07:00:00Z	0	15.1	2	7	82	110	13	0	317	34	64
2023-07-26T08:00:00Z	0	15.2	5	7	96	138	30	0	570	43	183
2023-07-26T09:00:00Z	0.1	15.6	7	7	30	47	16	0	216	28	110
2023-07-26T10:00:00Z	0.4	15.5	8	7	25	32	6	0	69	21	35
2023-07-26T11:00:00Z	0.6	15.9	8	7	23	31	3	0	74	32	42
2023-07-26T12:00:00Z	0.1	16.5	9	7	16	26	9	0	81	39	53
